account_id,customer_id,account_type,balance,status
A11313,C02465,Investment,590110.80,Active
A11314,C07725,Savings,37649.57,Active
A11315,C08604,Savings,689638.56,Closed
A11316,C08938,Current,522636.72,Active
A11317,C03978,Investment,211739.71,Active
A11318,C05629,Current,191755.91,Active
A11319,C08179,Investment,690398.97,Active
A11320,C09154,Current,56354.42,Active
A11321,C08311,Current,754435.90,Inactive
A11322,C09055,Investment,464454.95,Active
A11323,C01518,Investment,199315.35,Active
A11324,C07559,Savings,130697.26,Active
A11325,C05353,Savings,567419.51,Active
A11326,C06788,Savings,189815.48,Active
A11327,C04479,Savings,675376.49,Closed
A11328,C09282,Investment,749676.90,Active
A11329,C09060,Investment,615883.74,Active
A11330,C03221,Savings,446309.31,Active
A11331,C03351,Investment,658641.23,Active
A11332,C08592,Savings,326971.83,Inactive
A11333,C02648,Investment,629379.16,Active
A11334,C08699,Investment,691067.90,Active
A11335,C08254,Savings,283848.14,Active
A11336,C00198,Current,944819.71,Active
A11337,C05735,Current,411124.57,Active
A11338,C04932,Savings,845806.33,Inactive
A11339,C07580,Savings,53262.31,Active
A11340,C06414,Current,463746.16,Active
A11341,C08585,Current,60836.40,Active
A11342,C08691,Investment,45807.93,Active
A11343,C08862,Investment,109646.37,Active
A11344,C04777,Investment,270838.47,Active
A11345,C03205,Investment,658969.68,Active
A11346,C09871,Investment,883031.04,Active
A11347,C04165,Current,784544.62,Active
A11348,C00145,Savings,990137.83,Active
A11349,C00180,Current,592530.09,Active
A11350,C01608,Investment,493647.86,Active
A11351,C00350,Current,455751.74,Inactive
A11352,C07337,Savings,100593.92,Active
A11353,C02840,Current,743794.92,Closed
A11354,C06917,Savings,820665.91,Active
A11355,C05204,Current,486679.88,Active
A11356,C09239,Savings,249960.11,Active
A11357,C01215,Savings,221225.21,Active
A11358,C08326,Current,616615.37,Inactive
A11359,C01115,Investment,405413.41,Inactive
A11360,C07738,Savings,616129.66,Active
A11361,C09531,Current,984111.17,Active
A11362,C04142,Savings,924091.07,Active
A11363,C08317,Investment,637241.37,Active
A11364,C03419,Investment,390598.29,Closed
A11365,C01213,Investment,39736.97,Inactive
A11366,C03271,Investment,872426.96,Active
A11367,C03638,Current,497399.64,Active
A11368,C02994,Investment,825491.33,Inactive
A11369,C00682,Investment,540183.01,Active
A11370,C07719,Investment,622575.32,Inactive
A11371,C03807,Current,354733.11,Active
A11372,C03677,Investment,666634.12,Active
A11373,C02761,Current,455268.58,Active
A11374,C05282,Savings,732403.82,Active
A11375,C02160,Current,727679.60,Active
A11376,C01282,Current,871322.90,Active
A11377,C02987,Current,99328.36,Active
A11378,C02279,Current,235501.64,Inactive
A11379,C02643,Investment,140243.86,Active
A11380,C08651,Current,112536.02,Closed
A11381,C01806,Current,562499.58,Active
A11382,C08987,Savings,339879.40,Active
A11383,C08065,Investment,95645.84,Active
A11384,C02513,Current,644195.18,Active
A11385,C03080,Current,454191.75,Active
A11386,C03468,Current,311364.13,Active
A11387,C01909,Investment,874716.07,Inactive
A11388,C05540,Current,618671.23,Active
A11389,C05079,Current,297460.78,Active
A11390,C07500,Investment,569424.02,Active
A11391,C04963,Savings,83704.93,Active
A11392,C02666,Current,711141.38,Active
A11393,C01806,Savings,678941.76,Active
A11394,C05751,Current,937558.34,Active
A11395,C03878,Savings,180318.73,Inactive
A11396,C00111,Savings,424109.17,Active
A11397,C05686,Investment,163540.51,Active
A11398,C04969,Savings,833667.39,Active
A11399,C02617,Savings,885762.59,Active
A11400,C00158,Current,157362.54,Inactive
A11401,C04852,Investment,981694.58,Active
A11402,C01234,Savings,404071.22,Active
A11403,C05509,Savings,561056.19,Active
A11404,C00876,Savings,528358.49,Inactive
A11405,C09013,Investment,823661.97,Active
A11406,C02373,Savings,880658.40,Active
A11407,C06279,Investment,298314.40,Active
A11408,C05021,Savings,99920.46,Active
A11409,C01902,Investment,882591.00,Active
A11410,C09242,Current,436255.42,Active
A11411,C08514,Savings,630707.16,Active
A11412,C07704,Investment,763324.68,Active
A11413,C08535,Investment,595139.26,Active
A11414,C09452,Current,616421.62,Active
A11415,C03492,Savings,570708.09,Active
A11416,C08068,Current,141514.57,Active
A11417,C00145,Savings,447926.85,Active
A11418,C07637,Current,348806.20,Active
A11419,C05699,Savings,221212.75,Active
A11420,C06852,Investment,805279.66,Active
A11421,C08440,Savings,358324.24,Active
A11422,C07019,Current,726729.68,Active
A11423,C09979,Investment,417883.49,Active
A11424,C02877,Savings,19891.60,Active
A11425,C08686,Investment,937999.23,Active
A11426,C07547,Investment,58504.50,Active
A11427,C06651,Current,961899.40,Active
A11428,C04733,Savings,559083.04,Active
A11429,C05494,Savings,197974.03,Active
A11430,C01106,Investment,205755.69,Active
A11431,C01506,Investment,788171.99,Active
A11432,C04890,Investment,133388.90,Active
A11433,C00281,Investment,711660.74,Active
A11434,C00914,Investment,499832.92,Inactive
A11435,C04996,Savings,139694.26,Active
A11436,C06411,Savings,789428.67,Active
A11437,C03263,Investment,881407.45,Active
A11438,C08255,Savings,628798.27,Active
A11439,C03998,Investment,96400.40,Active
A11440,C07755,Current,915120.81,Active
A11441,C09941,Investment,356941.42,Active
A11442,C07336,Current,313612.57,Active
A11443,C08671,Savings,362966.90,Active
A11444,C05644,Investment,930014.35,Active
A11445,C09418,Savings,996934.51,Active
A11446,C04492,Current,249114.28,Active
A11447,C09318,Savings,690411.30,Active
A11448,C02241,Savings,124316.98,Active
A11449,C07420,Investment,9237.24,Active
A11450,C02261,Investment,502024.86,Active
A11451,C07765,Savings,678428.49,Closed
A11452,C07108,Savings,58834.39,Active
A11453,C01002,Current,846759.21,Active
A11454,C08590,Current,110134.86,Active
A11455,C06322,Investment,909891.92,Active
A11456,C07765,Investment,643120.46,Active
A11457,C02286,Savings,549785.98,Active
A11458,C07936,Current,206337.90,Active
A11459,C04842,Savings,117205.53,Active
A11460,C07722,Savings,858542.73,Active
A11461,C00317,Investment,267644.24,Active
A11462,C06489,Investment,90679.04,Closed
A11463,C04830,Savings,738255.07,Active
A11464,C00869,Investment,535654.38,Active
A11465,C01456,Investment,989321.48,Active
A11466,C09395,Investment,104856.95,Active
A11467,C05229,Current,702077.88,Active
A11468,C05244,Investment,199735.73,Inactive
A11469,C00396,Current,929390.55,Inactive
A11470,C02840,Investment,201298.88,Active
A11471,C02624,Investment,378835.47,Inactive
A11472,C01126,Current,881177.65,Active
A11473,C07725,Investment,50395.77,Inactive
A11474,C09742,Savings,678142.52,Active
A11475,C03670,Investment,660611.05,Closed
A11476,C04230,Investment,21646.72,Active
A11477,C05364,Current,76306.95,Active
A11478,C09786,Current,148549.23,Active
A11479,C01181,Investment,31010.78,Active
A11480,C01365,Investment,349317.47,Active
A11481,C00185,Current,757919.78,Active
A11482,C04694,Investment,486564.75,Active
A11483,C03614,Investment,86750.75,Inactive
A11484,C01598,Current,816285.14,Active
A11485,C09848,Savings,796330.42,Active
A11486,C02992,Savings,143414.01,Active
A11487,C03846,Current,249189.77,Active
A11488,C00405,Investment,331466.05,Active
A11489,C02473,Investment,51119.97,Active
A11490,C02730,Current,914969.90,Active
A11491,C09886,Savings,123045.50,Active
A11492,C05989,Investment,774119.76,Active
A11493,C01660,Investment,435959.79,Active
A11494,C09856,Current,928162.85,Active
A11495,C04323,Investment,537825.80,Active
A11496,C02192,Current,204645.37,Active
A11497,C00940,Investment,832822.49,Inactive
A11498,C04161,Savings,386775.21,Active
A11499,C02561,Current,222419.09,Inactive
A11500,C04173,Current,561444.56,Active
A11501,C01827,Savings,847109.21,Closed
A11502,C05527,Investment,866023.26,Inactive
A11503,C06388,Savings,71097.72,Active
A11504,C07430,Current,784957.66,Active
A11505,C06382,Current,317646.56,Active
A11506,C06622,Investment,537772.40,Active
A11507,C08051,Savings,310284.10,Active
A11508,C07525,Savings,24288.62,Active
A11509,C08402,Savings,408844.80,Active
A11510,C00614,Savings,427974.94,Active
A11511,C02188,Savings,77710.63,Inactive
A11512,C04805,Savings,47078.88,Active
A11513,C07308,Current,358959.96,Active
A11514,C07055,Current,756158.09,Active
A11515,C01322,Investment,207433.77,Active
A11516,C04855,Investment,271738.61,Inactive
A11517,C07240,Investment,380771.82,Active
A11518,C06501,Investment,698060.82,Active
A11519,C04060,Current,550060.80,Closed
A11520,C01962,Savings,964590.46,Active
A11521,C04276,Current,984892.84,Active
A11522,C06719,Current,848386.54,Active
A11523,C04139,Savings,253309.15,Active
A11524,C00500,Current,788595.15,Inactive
A11525,C09803,Savings,349606.99,Active
A11526,C09893,Investment,931926.61,Active
A11527,C06113,Current,344030.54,Active
A11528,C02908,Investment,860135.66,Active
A11529,C09096,Savings,630593.43,Active
A11530,C04234,Investment,549349.28,Active
A11531,C04363,Current,481842.51,Inactive
A11532,C03585,Savings,556595.12,Active
A11533,C00882,Savings,625664.91,Active
A11534,C06331,Investment,953381.24,Active
A11535,C06313,Savings,846229.76,Inactive
A11536,C04330,Savings,229283.57,Active
A11537,C00558,Savings,689551.22,Active
A11538,C08584,Current,82299.76,Active
A11539,C02894,Savings,842748.78,Active
A11540,C09533,Savings,385452.84,Inactive
A11541,C03771,Current,544972.59,Active
A11542,C03859,Current,932066.27,Active
A11543,C05081,Current,416235.25,Active
A11544,,Investment,734507.83,Active
A11545,C07827,Savings,507746.16,Active
A11546,C00053,Investment,112040.46,Active
A11547,C05841,Savings,91984.20,Active
A11548,C07841,Current,723789.59,Active
A11549,C06197,Investment,788025.40,Active
A11550,C06372,Current,290356.97,Active
A11551,C08469,Savings,456326.63,Active
A11552,C00749,Current,822900.26,Active
A11553,C07176,Current,26104.78,Active
A11554,C00656,Current,444124.55,Active
A11555,C06021,Savings,236587.55,Active
A11556,C01298,Current,903845.61,Active
A11557,C07879,Current,480378.61,Active
A11558,C08781,Investment,14840.54,Active
A11559,C02289,Savings,614632.94,Active
A11560,C03232,Current,164779.71,Active
A11561,C02532,Savings,954379.01,Active
A11562,C05871,Current,312897.88,Active
A11563,C08169,Investment,57249.38,Active
A11564,C05797,Investment,548104.68,Active
A11565,C01625,Savings,787697.50,Active
A11566,C09205,Current,33488.39,Active
A11567,C01973,Current,196957.93,Active
A11568,C00577,Savings,9882.25,Active
A11569,C01693,Current,194719.49,Active
A11570,C02262,Current,974714.66,Active
A11571,C05355,Current,893208.85,Active
A11572,C06683,Savings,786567.32,Closed
A11573,C04727,Savings,601526.47,Active
A11574,C08921,Current,811293.05,Active
A11575,C04286,Current,439120.51,Active
A11576,C00475,Investment,360349.59,Active
A11577,C04074,Savings,662950.55,Active
A11578,C08886,Savings,571740.75,Active
A11579,C08833,Current,197202.79,Active
A11580,C03107,Current,375792.25,Active
A11581,C01845,Investment,347502.36,Active
A11582,C09093,Current,235514.84,Active
A11583,C09543,Savings,463431.85,Active
A11584,C09164,Investment,366547.28,Active
A11585,C09320,Current,886771.59,Active
A11586,C03315,Current,688476.92,Active
A11587,C05939,Current,534906.01,Active
A11588,C08484,Current,739184.18,Active
A11589,C06686,Current,349524.53,Active
A11590,C06241,Savings,986157.81,Active
A11591,C04983,Investment,476512.92,Closed
A11592,C06204,Investment,269678.10,Inactive
A11593,C08542,Savings,125847.19,Active
A11594,C01906,Investment,93714.76,Active
A11595,C02273,Investment,745172.71,Active
A11596,C04988,Savings,741203.26,Active
A11597,C00828,Current,534939.94,Active
A11598,C05294,Investment,477037.73,Active
A11599,C00352,Investment,533369.26,Active
A11600,C06167,Savings,726592.86,Active
A11601,C08830,Savings,442450.52,Closed
A11602,C00266,Current,710406.04,Active
A11603,C06520,Savings,366794.38,Active
A11604,C01320,Investment,471908.74,Active
A11605,C02749,Current,971780.80,Active
A11606,C08827,Investment,945603.22,Active
A11607,C05340,Current,703308.67,Active
A11608,C09388,Investment,238262.90,Active
A11609,C02269,Investment,194862.38,Active
A11610,C03936,Current,696326.53,Active
A11611,C00782,Savings,751451.20,Closed
A11612,C07809,Savings,120202.24,Active
A11613,C02788,Savings,844844.88,Active
A11614,C07606,Savings,178676.24,Active
A11615,C01102,Current,296070.53,Active
A11616,C01566,Investment,594540.14,Active
A11617,C08974,Investment,129084.80,Active
A11618,C03669,Current,907245.21,Active
A11619,C05497,Investment,395632.08,Active
A11620,C07153,Investment,186004.93,Active
A11621,C06281,Current,139946.07,Active
A11622,C09716,Investment,425256.94,Inactive
A11623,C06168,Savings,591341.88,Inactive
A11624,C07348,Current,132464.74,Active
A11625,C03337,Savings,502284.33,Active
A11626,C01379,Savings,148972.18,Inactive
A11627,C00443,Savings,186043.62,Active
A11628,C07741,Savings,632719.70,Active
A11629,C06719,Savings,624506.89,Closed
A11630,C03203,Savings,286535.24,Active
A11631,C04019,Investment,863866.98,Active
A11632,C02622,Savings,589140.50,Active
A11633,C01490,Investment,591442.58,Active
A11634,C04583,Investment,654078.29,Active
A11635,C07238,Current,820035.62,Active
A11636,C05515,Savings,241966.34,Active
A11637,C05593,Investment,575361.11,Active
A11638,C00345,Current,457552.85,Active
A11639,C02322,Savings,867182.08,Active
A11640,C07381,Investment,743252.27,Active
A11641,C00265,Savings,105500.12,Active
A11642,C06415,Current,292309.36,Active
A11643,C00164,Investment,84488.80,Active
A11644,C03717,Savings,578513.99,Active
A11645,C03678,Savings,692495.67,Active
A11646,C06941,Current,40097.81,Active
A11647,C01936,Savings,999650.38,Active
A11648,C05052,Investment,786502.74,Active
A11649,C06349,Current,334171.43,Inactive
A11650,C01022,Savings,873758.36,Active
A11651,C00938,Current,466282.11,Inactive
A11652,C09427,Investment,68885.33,Inactive
A11653,C03325,Current,408939.73,Active
A11654,C06254,Investment,799428.01,Active
A11655,C06481,Savings,145590.27,Active
A11656,C08077,Current,472469.65,Closed
A11657,C07947,Savings,212594.37,Active
A11658,C07113,Investment,546923.19,Active
A11659,C08129,Savings,481922.94,Inactive
A11660,C03252,Investment,418265.06,Active
A11661,C07967,Investment,56263.24,Active
A11662,C04908,Investment,996717.79,Active
A11663,C00266,Investment,757338.85,Active
A11664,C03347,Savings,398009.78,Inactive
A11665,C08276,Savings,883957.32,Inactive
A11666,C03268,Investment,498902.10,Inactive
A11667,C09706,Investment,372342.62,Closed
A11668,C04939,Savings,680193.83,Inactive
A11669,C05398,Current,406768.04,Active
A11670,C07479,Savings,912743.62,Active
A11671,C02816,Current,451004.87,Closed
A11672,C05777,Savings,621661.58,Inactive
A11673,C08833,Savings,374860.54,Active
A11674,C00629,Savings,397861.50,Active
A11675,C00271,Current,627281.68,Inactive
A11676,C00332,Investment,332961.51,Active
A11677,C00377,Savings,898948.27,Active
A11678,C05597,Savings,47432.47,Active
A11679,C09137,Investment,469874.76,Active
A11680,C06857,Savings,450231.00,Active
A11681,C07465,Current,800535.32,Active
A11682,C05920,Investment,245386.62,Active
A11683,C05462,Current,79225.59,Active
A11684,C02581,Savings,579547.07,Active
A11685,C04126,Current,992969.08,Active
A11686,C05331,Investment,588628.04,Active
A11687,C09522,Investment,316595.33,Inactive
A11688,C08057,Current,429157.37,Active
A11689,C09410,Investment,297145.30,Active
A11690,C06134,Current,212040.39,Active
A11691,C06487,Savings,793572.77,Active
A11692,C09185,Investment,554322.37,Active
A11693,C04229,Investment,535313.04,Active
A11694,C09144,Investment,303648.82,Active
A11695,C08092,Savings,431118.97,Active
A11696,C05838,Savings,519571.31,Active
A11697,C08228,Savings,679360.86,Active
A11698,C03518,Savings,312700.70,Closed
A11699,C00625,Investment,965639.34,Active
A11700,C00650,Savings,653545.54,Active
A11701,C09423,Investment,848214.93,Active
A11702,C04750,Savings,670574.88,Active
A11703,C08968,Savings,542721.08,Active
A11704,C05177,Savings,262209.03,Active
A11705,C00008,Investment,586101.52,Active
A11706,C08264,Investment,329827.17,Active
A11707,C07135,Savings,383744.14,Active
A11708,C02480,Savings,459867.34,Active
A11709,C08763,Investment,520780.66,Active
A11710,C01416,Current,645953.45,Active
A11711,C06596,Investment,508497.35,Active
A11712,C02294,Savings,879629.17,Inactive
A11713,C03730,Investment,924654.05,Closed
A11714,C04990,Current,400352.08,Active
A11715,C09305,Investment,758481.97,Active
A11716,C09731,Investment,368643.93,Active
A11717,C01104,Investment,961518.10,Active
A11718,C00172,Current,616524.22,Active
A11719,C05070,Investment,634833.69,Active
A11720,C03153,Current,997896.97,Active
A11721,C01179,Investment,665294.90,Inactive
A11722,C08876,Savings,75014.24,Active
A11723,C02477,Savings,838146.65,Active
A11724,C06177,Current,808167.59,Active
A11725,C09556,Savings,914674.54,Active
A11726,C01777,Savings,989336.78,Inactive
A11727,C02096,Current,62841.99,Inactive
A11728,C08397,Investment,876824.12,Active
A11729,C04770,Investment,886169.82,Active
A11730,C06961,Current,34289.51,Inactive
A11731,C05514,Investment,764830.24,Active
A11732,C04717,Current,347709.12,Active
A11733,C02201,Investment,876973.11,Closed
A11734,C02296,Investment,262308.73,Active
A11735,C08771,Investment,544718.24,Active
A11736,C06927,Current,807727.45,Active
A11737,C09787,Current,163124.76,Active
A11738,C04037,Savings,316286.45,Active
A11739,C08115,Current,699504.78,Active
A11740,C01779,Savings,206912.26,Active
A11741,C09520,Investment,772122.32,Active
A11742,C06016,Investment,187842.61,Closed
A11743,C08984,Investment,89315.15,Active
A11744,C06510,Investment,253528.90,Active
A11745,C05645,Current,562335.36,Active
A11746,C02228,Investment,628655.10,Active
A11747,C07475,Current,519633.59,Active
A11748,C05404,Current,662874.24,Active
A11749,C01193,Savings,93879.89,Active
A11750,C06854,Savings,423777.37,Active
A11751,C02477,Savings,217850.21,Active
A11752,C00202,Current,148399.88,Active
A11753,C09669,Current,935110.83,Active
A11754,C03002,Current,136027.81,Active
A11755,C07970,Current,599906.09,Active
A11756,C08184,Current,68266.86,Active
A11757,C08660,Investment,859296.33,Active
A11758,C03646,Current,752478.08,Inactive
A11759,C09275,Current,997234.86,Closed
A11760,C05111,Current,493136.30,Active
A11761,C09468,Investment,686975.66,Active
A11762,C01233,Investment,259293.41,Active
A11763,C05379,Investment,364465.39,Active
A11764,C06433,Savings,264159.01,Inactive
A11765,C07444,Current,818028.74,Active
A11766,C08328,Current,104007.39,Inactive
A11767,C06234,Current,822655.09,Active
A11768,C04047,Current,136083.77,Active
A11769,C02856,Savings,994138.61,Active
A11770,C07958,Savings,696064.55,Active
A11771,C07454,Savings,120085.25,Active
A11772,C05527,Investment,221970.85,Active
A11773,C01512,Current,618396.51,Active
A11774,C04222,Investment,565327.55,Active
A11775,C09993,Current,345867.56,Active
A11776,C07324,Investment,950478.46,Active
A11777,C08475,Savings,354896.08,Active
A11778,C08051,Savings,56574.20,Inactive
A11779,C09155,Investment,485176.90,Active
A11780,C00075,Investment,141386.03,Active
A11781,C02118,Savings,816576.93,Active
A11782,C04036,Savings,919897.57,Inactive
A11783,C00786,Investment,453004.61,Active
A11784,C08908,Savings,443845.75,Inactive
A11785,C02610,Investment,793284.68,Active
A11786,C06721,Savings,123625.92,Active
A11787,C06651,Investment,456276.67,Active
A11788,C04912,Savings,440546.88,Active
A11789,C04135,Investment,932546.28,Closed
A11790,C01203,Current,864091.39,Active
A11791,C00173,Current,216699.41,Active
A11792,C01502,Savings,999214.67,Active
A11793,C01854,Current,756019.26,Active
A11794,C02758,Investment,481929.34,Active
A11795,C04340,Savings,478712.15,Active
A11796,C07708,Savings,270726.87,Active
A11797,C08211,Savings,273534.49,Active
A11798,C05369,Savings,724368.24,Active
A11799,C09367,Investment,370379.05,Active
A11800,C04879,Current,48411.51,Active
A11801,C04318,Investment,791990.62,Inactive
A11802,C07639,Current,191748.61,Active
A11803,C07913,Investment,632093.93,Inactive
A11804,C02950,Investment,636052.49,Active
A11805,C08897,Investment,674354.60,Active
A11806,C02271,Investment,66166.58,Inactive
A11807,C01428,Savings,549084.07,Active
A11808,C08937,Savings,565871.59,Active
A11809,C03325,Current,569114.99,Active
A11810,C05877,Investment,632356.66,Active
A11811,C04061,Savings,384610.95,Active
A11812,C03794,Current,514610.63,Inactive
A11813,C05590,Current,581576.12,Active
A11814,C06720,Current,633928.54,Active
A11815,C03433,Investment,676085.30,Inactive
A11816,C03808,Investment,690469.96,Inactive
A11817,C01624,Investment,408008.52,Active
A11818,C06512,Investment,281861.74,Active
A11819,C08537,Investment,858715.82,Active
A11820,C03991,Current,378444.19,Active
A11821,C08449,Investment,899588.92,Active
A11822,C08359,Savings,181784.98,Active
A11823,C06539,Investment,884640.49,Active
A11824,C07736,Current,456583.66,Active
A11825,C08725,Current,977668.96,Active
A11826,C08286,Current,907981.57,Active
A11827,C07173,Savings,636713.47,Active
A11828,C08834,Savings,672462.15,Active
A11829,C04248,Current,784523.34,Active
A11830,C04005,Savings,744075.11,Active
A11831,C05644,Current,376254.44,Active
A11832,C04194,Investment,586812.73,Inactive
A11833,C01491,Investment,176547.70,Active
A11834,C06795,Investment,447022.44,Active
A11835,C09666,Current,730007.35,Active
A11836,C09453,Current,814762.28,Closed
A11837,C06805,Investment,673777.24,Active
A11838,C01936,Investment,331803.85,Inactive
A11839,C08257,Savings,840658.43,Active
A11840,C03483,Savings,324791.72,Active
A11841,C02727,Savings,667522.24,Active
A11842,C08945,Savings,569805.74,Active
A11843,C02559,Current,924506.22,Active
A11844,C01839,Investment,720639.40,Inactive
A11845,C03792,Current,734589.06,Active
A11846,C03680,Savings,772340.69,Active
A11847,C06715,Current,471372.99,Active
A11848,C03089,Investment,48700.21,Active
A11849,C05543,Investment,307361.43,Active
A11850,C03183,Savings,683354.94,Active
A11851,C04722,Investment,7892.12,Active
A11852,C07080,Savings,400362.39,Active
A11853,C01643,Current,261567.05,Active
A11854,C09853,Investment,970653.08,Active
A11855,C02583,Savings,450789.55,Active
A11856,C09275,Current,130989.52,Active
A11857,C03044,Savings,722784.10,Active
A11858,C06753,Current,108025.13,Active
A11859,C06831,Savings,658015.79,Active
A11860,C07415,Current,243950.45,Active
A11861,C06462,Investment,671241.48,Active
A11862,C06292,Current,848395.81,Active
A11863,C00087,Savings,100430.35,Active
A11864,C04914,Current,799450.82,Inactive
A11865,C06989,Current,586249.40,Active
A11866,C05992,Savings,345060.65,Active
A11867,C07271,Savings,146613.02,Inactive
A11868,C00876,Investment,991695.62,Active
A11869,C06269,Current,700942.03,Inactive
A11870,C05687,Current,174958.88,Active
A11871,C07440,Savings,533005.49,Active
A11872,C08450,Investment,824418.01,Active
A11873,C04767,Investment,841467.49,Active
A11874,C00986,Current,717161.51,Active
A11875,C08570,Savings,380463.52,Active
A11876,C00587,Savings,727942.56,Active
A11877,C07532,Investment,774951.03,Active
A11878,C02375,Savings,813321.57,Active
A11879,C00147,Current,410047.37,Active
A11880,C04986,Investment,71182.79,Active
A11881,C03278,Savings,707235.50,Active
A11882,C03324,Investment,669295.01,Active
A11883,C07059,Investment,954666.72,Active
A11884,C06954,Savings,927299.85,Active
A11885,C08964,Investment,95564.51,Active
A11886,C05582,Investment,894239.79,Active
A11887,C05961,Current,162981.93,Active
A11888,C08069,Investment,113288.90,Active
A11889,C04189,Investment,115300.90,Active
A11890,C07602,Current,185717.47,Active
A11891,C03887,Investment,37808.04,Active
A11892,C08001,Savings,783434.55,Active
A11893,C06672,Savings,557625.35,Active
A11894,C07928,Savings,878797.53,Active
A11895,C04563,Savings,519448.68,Active
A11896,C06881,Savings,256325.45,Active
A11897,C09438,Investment,87960.83,Active
A11898,C03641,Current,895390.28,Active
A11899,C02411,Investment,30492.64,Active
A11900,C02742,Investment,448478.93,Active
A11901,C00075,Savings,213272.92,Active
A11902,C02473,Investment,826974.54,Inactive
A11903,C07111,Current,908363.64,Active
A11904,C06914,Current,483332.13,Active
A11905,C07064,Current,210596.12,Active
A11906,C07494,Savings,243085.32,Active
A11907,C02836,Current,302394.33,Closed
A11908,C01407,Current,232487.01,Active
A11909,C07249,Investment,319931.14,Active
A11910,C03597,Savings,550875.63,Active
A11911,C03484,Current,761860.99,Inactive
A11912,C00606,Savings,293718.28,Closed
A11913,C08025,Savings,351100.56,Active
A11914,C08845,Investment,561399.38,Active
A11915,C03015,Current,53389.25,Active
A11916,C02781,Current,722307.24,Active
A11917,C03878,Current,39954.91,Inactive
A11918,C07359,Current,344974.28,Active
A11919,C06473,Current,777023.72,Inactive
A11920,C04052,Investment,859649.31,Active
A11921,C01395,Investment,964443.69,Active
A11922,C08306,Current,709178.25,Inactive
A11923,C08007,Current,369521.46,Active
A11924,C07402,Investment,186797.50,Active
A11925,C00855,Savings,964463.14,Active
A11926,C06151,Current,355658.90,Active
A11927,C06274,Savings,246798.36,Active
A11928,C01170,Investment,201643.42,Active
A11929,C07599,Savings,991706.47,Active
A11930,C01816,Current,313996.33,Active
A11931,C01800,Current,50463.15,Active
A11932,C07200,Current,69218.39,Active
A11933,C04717,Savings,551509.62,Active
A11934,C09508,Current,330174.45,Active
A11935,C08911,Current,315339.63,Active
A11936,C07610,Savings,279046.65,Active
A11937,C07175,Current,759975.57,Active
A11938,C09088,Current,630382.44,Active
A11939,C02178,Investment,34690.81,Active
A11940,C08487,Savings,995972.13,Active
A11941,C03259,Current,610752.20,Active
A11942,C02950,Current,677584.48,Active
A11943,C09839,Current,534186.78,Closed
A11944,C05271,Savings,380129.23,Active
A11945,C01404,Current,346029.99,Active
A11946,C06534,Current,95547.30,Active
A11947,C00478,Savings,324644.15,Active
A11948,C01687,Investment,677825.39,Active
A11949,C00840,Current,400485.54,Active
A11950,C06937,Investment,998384.15,Active
A11951,C03044,Investment,105850.28,Closed
A11952,C00291,Savings,538021.06,Active
A11953,C03504,Investment,35371.90,Active
A11954,C06965,Savings,720967.07,Active
A11955,C03834,Current,530086.39,Active
A11956,C03995,Current,585469.57,Closed
A11957,C00220,Investment,679599.22,Active
A11958,C08184,Investment,527789.61,Active
A11959,C01063,Investment,100443.82,Active
A11960,C00109,Investment,660557.59,Active
A11961,C01805,Current,331141.75,Active
A11962,C00688,Savings,270531.89,Active
A11963,C01668,Current,199887.32,Active
A11964,C00523,Savings,613231.94,Active
A11965,C07373,Savings,485323.61,Active
A11966,C03051,Savings,53559.06,Active
A11967,C05368,Investment,365450.92,Active
A11968,C01780,Investment,544024.57,Inactive
A11969,C09486,Savings,907632.10,Active
A11970,C05323,Savings,589814.55,Active
A11971,C02368,Savings,131949.51,Active
A11972,C04339,Savings,646611.13,Active
A11973,C02804,Investment,774076.70,Active
A11974,C01373,Savings,677460.05,Active
A11975,C00120,Savings,331717.78,Active
A11976,C03324,Savings,692689.23,Active
A11977,C01197,Savings,135947.09,Closed
A11978,C06924,Investment,580057.85,Inactive
A11979,C07923,Investment,264381.28,Active
A11980,C03768,Savings,605476.62,Active
A11981,C01670,Savings,838843.69,Active
A11982,C07290,Investment,721441.65,Active
A11983,C09150,Current,419787.56,Active
A11984,C08646,Current,340204.20,Closed
A11985,C03246,Current,638296.17,Active
A11986,C03972,Current,678502.75,Active
A11987,C04869,Savings,456129.23,Active
A11988,C01206,Investment,760086.72,Active
A11989,C03264,Savings,741791.19,Active
A11990,C01369,Savings,392304.24,Active
A11991,C05345,Savings,422161.73,Active
A11992,C03616,Savings,957199.16,Inactive
A11993,C01598,Savings,395695.51,Active
A11994,C07842,Investment,754877.15,Active
A11995,C05798,Investment,919587.50,Active
A11996,C03850,Current,812547.97,Active
A11997,C03951,Savings,245768.26,Active
A11998,C02059,Current,784590.70,Active
A11999,C07218,Savings,187362.30,Active
A12000,C09976,Savings,943063.56,Active
A12001,C08480,Current,27026.15,Active
A12002,C04955,Investment,15075.01,Active
A12003,C08016,Current,82217.09,Inactive
A12004,C00061,Savings,568988.65,Active
A12005,C04334,Savings,575189.71,Active
A12006,C06765,Current,418573.81,Inactive
A12007,C09136,Investment,919077.26,Active
A12008,C04500,Investment,355594.98,Closed
A12009,C08585,Investment,92345.35,Active
A12010,C01050,Savings,876415.33,Active
A12011,C02637,Investment,145922.63,Active
A12012,C04886,Savings,720382.79,Active
A12013,C08927,Current,736686.91,Active
